mean_aX,mean_aY,mean_aZ,mean_gX,mean_gY,mean_gZ,std_aX,std_aY,std_aZ,std_gX,std_gY,std_gZ,rms_aX,rms_aY,rms_aZ,rms_gX,rms_gY,rms_gZ,sma_acc,sma_gyro,label
0.753111111111111,7.45788888888889,4.35811111111111,-0.5,0.116888888888889,0.255777777777778,2.89118385979016,8.4466560165021,4.54456803350012,1.22237913512952,1.09005738890717,0.550098349792512,2.82795843125193,10.9104890561535,6.11158263736434,1.25625926198907,1.03434187342054,0.578279632473195,14.9853333333333,2.41,aerobic
0.3087,8.2686,5.1228,-0.0371000000000001,0.1496,0.1177,3.65199102621509,8.11362709958444,4.86153502964284,1.37145708807984,1.181838699278,0.635232599569288,3.47830854008094,11.2967958377586,6.89305087751425,1.30160727564039,1.13112713697444,0.614020927982101,17.0105,2.558,aerobic
-0.3647,9.1859,6.2316,-0.0241,0.0458,0.0421,4.29123771448544,10.0714457248644,6.69572764612713,1.33030117308492,1.19122073707791,0.656324352401734,4.08732860191103,13.2541078877456,8.89844539231432,1.26226459191407,1.13101892115031,0.624065621549529,18.8544,2.5658,aerobic
0.194,8.9616,5.7031,-0.2902,-0.157,-0.1652,3.55121256286732,9.84420901624684,7.52163462508871,1.61857288306019,1.07152839958216,1.1084316046659,3.37455709686471,12.943256182275,9.13470515670867,1.56269523580255,1.02859360293558,1.06444802597403,17.6785,2.92,aerobic
0.4253,7.6105,4.5299,0.045,-0.2037,-0.3381,1.92931801710115,7.64427111923985,5.47413415680203,1.64870285713075,1.13775783890949,1.04584006106734,1.87907458606624,10.512426128159,6.89126434698307,1.56474406853006,1.09842491778,1.04819602174402,14.3867,2.9592,aerobic
0.1978,8.5449,5.1858,0.3086,0.2697,-0.0781,3.4260490299404,9.83893426308629,6.36855188144579,1.21961626023197,1.14067767869222,0.964034629391842,3.25624870057556,12.654622898372,7.96210583953768,1.19747709790209,1.11524396434143,0.91789220500013,17.2729,2.6792,aerobic
-0.0942222222222221,9.53888888888889,5.62255555555556,0.334555555555556,0.325777777777778,-0.182666666666667,3.48892163776208,9.78869262777778,6.54825024550664,1.69257334487395,1.23294239299508,1.3551677017993,3.29073605410367,13.2726185894955,8.3503481564144,1.63046629322208,1.20721700157382,1.29065616386911,19.0683333333333,3.51655555555555,aerobic
0.920666666666667,8.17533333333333,4.45766666666667,-0.071,-0.170888888888889,-0.149666666666667,1.98706705976421,9.8013671367825,6.02695916279511,1.6181062233364,1.17634151550947,1.16726282387473,2.08742605990142,12.3381029426011,7.22211897960395,1.52721645849929,1.1221537822915,1.11063650419228,17.1154444444444,3.11755555555556,aerobic
1.1737,7.4481,4.1261,-0.3745,-0.2201,0.1123,2.40322884886146,8.97296163729927,5.17994700637843,0.994944359136619,1.03375523107638,0.777995294187425,2.5642795674419,11.3109164129172,6.41664765278568,1.01546693693099,1.00510143766687,0.746565670252792,15.8429,2.4303,aerobic
1.1713,8.5453,5.962,-0.0783,0.0417,0.0383,2.44894961837383,4.72720598827209,3.1913195807795,0.749011059108387,0.919713729616148,0.573706283737593,2.60183829243864,9.65059484695115,6.68666677799933,0.714875303811791,0.873512964986783,0.54561149181446,16.7326,1.8583,aerobic
